,No,Y_t,J_t,ID index,time,X_t,normal,Interpolated X_t,J_t_pred
1026,264,370428.0,1924.0,85,8,192.53014553014552,1,192.5301455301455,2000.5
1027,264,279333.0,1427.0,85,9,195.74842326559207,1,195.74842326559207,2000.5
1028,264,191904.0,2189.0,85,10,87.6674280493376,1,87.66742804933756,2000.5
1029,264,170673.0,2183.0,85,11,78.18277599633531,1,78.18277599633531,2000.5
1030,264,100659.0,1951.0,85,12,51.59354177344952,1,51.59354177344954,2000.5
1031,264,59118.0,2032.0,85,13,29.093503937007874,1,29.09350393700788,2000.5
1032,284,446661.0,1676.0,86,6,266.5041766109785,1,266.5041766109785,1969.2
1033,284,497181.0,2016.0,86,7,246.61755952380955,1,246.61755952380955,1969.2
1034,284,375690.0,1944.0,86,8,193.25617283950612,1,193.25617283950612,1969.2
1035,284,222273.0,2092.0,86,9,106.24904397705544,1,106.2490439770554,1969.2
1036,284,173277.0,2036.0,86,10,85.1065815324165,1,85.1065815324165,1969.2
1037,284,144495.0,1407.0,86,11,102.69722814498934,1,102.69722814498934,1969.2
1038,284,94965.0,2051.0,86,12,46.30180399804975,1,46.301803998049756,1969.2
1039,284,102471.0,2143.0,86,13,47.81661222585162,1,47.81661222585162,1969.2
1040,284,74382.0,2162.0,86,14,34.40425531914894,1,34.404255319148945,1969.2
1041,284,64632.0,2165.0,86,15,29.853117782909926,1,29.853117782909926,1969.2
1042,284,64974.0,2175.0,86,16,29.873103448275863,1,29.873103448275863,1969.2
1043,284,63381.0,2077.0,86,17,30.51564756860857,1,30.51564756860857,1969.2
1044,286,463020.0,1742.0,87,6,265.79793340987374,1,265.79793340987374,1940.2
1045,286,398799.0,2016.0,87,7,197.81696428571428,1,197.81696428571428,1940.2
1046,286,282057.0,1932.0,87,8,145.99223602484471,1,145.99223602484471,1940.2
1047,286,148650.0,2053.0,87,9,72.40623477837313,1,72.40623477837313,1940.2
1048,286,104463.0,2027.0,87,10,51.535767143561905,1,51.535767143561905,1940.2
1049,286,105864.0,1400.0,87,11,75.61714285714284,1,75.61714285714284,1940.2
1050,286,72048.0,2049.0,87,12,35.16251830161054,1,35.16251830161053,1940.2
1051,286,85650.0,2059.0,87,13,41.59786304031083,1,41.59786304031083,1940.2
1052,286,33996.0,1972.0,87,14,17.239350912778903,1,17.23935091277889,1940.2
1053,286,42582.0,2152.0,87,15,19.78717472118959,1,19.78717472118959,1940.2
1054,286,56964.0,2178.0,87,16,26.154269972451786,1,26.154269972451786,1940.2
1055,286,54912.0,2087.0,87,17,26.311451844753233,1,26.311451844753233,1940.2
1056,288,493794.0,1256.0,88,6,393.1480891719745,1,393.1480891719745,1890.9
1057,288,467805.0,2002.0,88,7,233.6688311688312,1,233.6688311688312,1890.9
1058,288,278718.0,1992.0,88,8,139.91867469879514,1,139.91867469879514,1890.9
1059,288,143463.0,1930.0,88,9,74.33316062176165,1,74.33316062176164,1890.9
1060,288,112239.0,1990.0,88,10,56.40150753768845,1,56.40150753768845,1890.9
1061,288,101013.0,1500.0,88,11,67.342,1,67.342,1890.9
1062,288,85128.0,2036.0,88,12,41.81139489194499,1,41.811394891944985,1890.9
1063,288,88893.0,2051.0,88,13,43.341296928327644,1,43.341296928327644,1890.9
1064,288,40911.0,1999.0,88,14,20.46573286643321,1,20.4657328664332,1890.9
1065,288,49362.0,2153.0,88,15,22.92707849512309,1,22.92707849512309,1890.9
1066,288,53742.0,2177.0,88,16,24.686265502985762,1,24.686265502985762,1890.9
1067,288,44127.0,1856.0,88,17,23.775323275862068,1,23.775323275862068,1890.9
1068,290,499629.0,1372.0,89,6,364.1610787172012,1,364.1610787172012,1835.2
1069,290,430692.0,1975.0,89,7,218.07189873417718,1,218.07189873417718,1835.2
1070,290,299037.0,1861.0,89,8,160.68619022031166,1,160.68619022031163,1835.2
1071,290,164232.0,2050.0,89,9,80.11317073170731,1,80.11317073170733,1835.2
1072,290,141534.0,2001.0,89,10,70.73163418290855,1,70.73163418290855,1835.2
1073,290,128496.0,1273.0,89,11,100.93951296150824,1,100.93951296150824,1835.2
1074,290,115890.0,1652.0,89,12,70.15133171912834,1,70.15133171912834,1835.2
1075,290,99804.0,2048.0,89,13,48.732421875,1,48.732421875,1835.2
1076,290,59880.0,1953.0,89,14,30.6605222734255,1,30.6605222734255,1835.2
1077,290,64497.0,2167.0,89,15,29.76326718966313,1,29.76326718966313,1835.2
1078,290,67125.0,2176.0,89,16,30.847886029411764,1,30.847886029411764,1835.2
1079,290,57420.0,1822.0,89,17,31.51481888035127,1,31.51481888035127,1835.2
1080,294,815577.0,1632.0,90,4,499.7408088235293,1,499.7408088235293,1897.7
1081,294,709056.0,2042.0,90,5,347.2360430950049,1,347.2360430950049,1897.7
1082,294,546771.0,1755.0,90,6,311.55042735042736,1,311.55042735042736,1897.7
1083,294,389199.0,1985.0,90,7,196.0700251889169,1,196.0700251889169,1897.7
1084,294,399528.0,1211.0,90,8,329.9157720891825,1,329.9157720891825,1897.7
1085,294,266901.0,2094.0,90,9,127.45988538681948,1,127.45988538681944,1897.7
1086,294,230316.0,2050.0,90,10,112.34926829268292,1,112.34926829268292,1897.7
1087,294,210804.0,1912.0,90,11,110.2531380753138,1,110.2531380753138,1897.7
1088,294,186411.0,2113.0,90,12,88.2210127780407,1,88.2210127780407,1897.7
1089,294,165678.0,2183.0,90,13,75.89464040311499,1,75.89464040311499,1897.7
1090,294,151275.0,2152.0,90,14,70.29507434944237,1,70.29507434944237,1897.7
1091,294,141885.0,1994.0,90,15,71.15596790371113,1,71.15596790371113,1897.7
1092,296,727479.0,1521.0,91,4,478.2899408284024,1,478.2899408284024,2076.8
1093,296,1447998.0,2095.0,91,5,691.1684964200477,0,430.8441366948867,2076.8
1094,296,827757.0,2159.0,91,6,383.398332561371,1,383.398332561371,2076.8
1095,296,590664.0,2181.0,91,7,270.8225584594223,1,270.8225584594224,2076.8
1096,296,411876.0,2187.0,91,8,188.32921810699588,1,188.32921810699588,2076.8
1097,296,316455.0,2028.0,91,9,156.04289940828403,1,156.04289940828403,2076.8
1098,296,228780.0,2170.0,91,10,105.42857142857143,1,105.42857142857143,2076.8
1099,296,206532.0,2196.0,91,11,94.04918032786884,1,94.04918032786884,2076.8
1100,296,171378.0,2207.0,91,12,77.65201631173537,1,77.65201631173537,2076.8
1101,296,121020.0,2024.0,91,13,59.79249011857708,1,59.792490118577064,2076.8
1102,296,94422.0,2163.0,91,14,43.65325936199722,1,43.65325936199722,2076.8
1103,296,92934.0,2172.0,91,15,42.78729281767957,1,42.78729281767957,2076.8
1104,300,773361.0,1680.0,92,4,460.33392857142854,1,460.33392857142854,1984.0
1105,300,645837.0,2082.0,92,5,310.200288184438,1,310.200288184438,1984.0
1106,300,416952.0,1925.0,92,6,216.59844155844155,1,216.59844155844155,1984.0
1107,300,264660.0,2041.0,92,7,129.67172954434102,1,129.67172954434102,1984.0
1108,300,295818.0,1816.0,92,8,162.89537444933922,1,162.89537444933922,1984.0
1109,300,234687.0,2062.0,92,9,113.81522793404459,1,113.81522793404457,1984.0
1110,300,198303.0,2036.0,92,10,97.3983300589391,1,97.39833005893914,1984.0
1111,300,180072.0,1872.0,92,11,96.19230769230772,1,96.19230769230772,1984.0
1112,300,160377.0,2147.0,92,12,74.69818351187703,1,74.69818351187703,1984.0
1113,300,148416.0,2179.0,92,13,68.11197797154658,1,68.11197797154658,1984.0
1114,300,133917.0,2142.0,92,14,62.51960784313725,1,62.51960784313725,1984.0
1115,300,127374.0,2002.0,92,15,63.623376623376615,1,63.623376623376615,1984.0
1116,302,800415.0,1653.0,93,4,484.21960072595283,1,484.21960072595283,1780.3
1117,302,697737.0,2076.0,93,5,336.0968208092485,1,336.0968208092485,1780.3
1118,302,469137.0,1939.0,93,6,241.94791129448168,1,241.94791129448168,1780.3
1119,302,309534.0,1932.0,93,7,160.21428571428572,1,160.21428571428572,1780.3
1120,302,292893.0,1007.0,93,8,290.85700099304864,1,290.85700099304864,1780.3
1121,302,218628.0,2026.0,93,9,107.91115498519251,1,107.91115498519251,1780.3
1122,302,194427.0,1645.0,93,10,118.19270516717329,1,118.19270516717329,1780.3
1123,302,187113.0,1225.0,93,11,152.74530612244897,1,152.74530612244897,1780.3
1124,302,168036.0,2137.0,93,12,78.63172671970052,1,78.63172671970052,1780.3
1125,302,155277.0,2163.0,93,13,71.7877947295423,1,71.78779472954228,1780.3
1126,302,137316.0,2126.0,93,14,64.58889934148635,1,64.58889934148635,1780.3
1127,302,123522.0,1968.0,93,15,62.76524390243903,1,62.76524390243903,1780.3
1128,304,637293.0,1603.0,94,4,397.56269494697443,1,397.56269494697443,2072.1
1129,304,1404867.0,2093.0,94,5,671.2216913521262,0,403.60809165953367,2072.1
1130,304,880755.0,2150.0,94,6,409.65348837209297,1,409.65348837209297,2072.1
1131,304,704400.0,2009.0,94,7,350.622200099552,1,350.622200099552,2072.1
1132,304,441645.0,2171.0,94,8,203.42929525564256,1,203.4292952556425,2072.1
1133,304,362436.0,2074.0,94,9,174.75216972034713,1,174.75216972034713,2072.1
1134,304,262077.0,2169.0,94,10,120.82849239280777,1,120.82849239280779,2072.1
1135,304,234243.0,2197.0,94,11,106.61948111060538,1,106.6194811106054,2072.1
1136,304,207597.0,2207.0,94,12,94.0629814227458,1,94.0629814227458,2072.1
1137,304,202794.0,2048.0,94,13,99.0205078125,1,99.0205078125,2072.1
1138,304,166482.0,2170.0,94,14,76.71981566820276,1,76.71981566820278,2072.1
1139,304,151275.0,2185.0,94,15,69.23340961098397,1,69.23340961098397,2072.1
1140,306,628170.0,1549.0,95,4,405.5326016785024,1,405.5326016785024,2059.4
1141,306,518589.0,2114.0,95,5,245.31173131504258,1,245.31173131504258,2059.4
1142,306,268632.0,2111.0,95,6,127.25343439128376,1,127.25343439128378,2059.4
1143,306,151545.0,2169.0,95,7,69.8686030428769,1,69.86860304287688,2059.4
1144,306,103605.0,2045.0,95,8,50.66259168704156,1,50.66259168704156,2059.4
1145,306,77583.0,2116.0,95,9,36.66493383742911,1,36.6649338374291,2059.4
1146,306,78666.0,2137.0,95,10,36.81141787552644,1,36.81141787552644,2059.4
1147,306,68277.0,2159.0,95,11,31.624363131079203,1,31.62436313107921,2059.4
1148,306,57009.0,2186.0,95,12,26.079139981701736,1,26.079139981701733,2059.4
1149,306,48510.0,2008.0,95,13,24.15836653386454,1,24.15836653386454,2059.4
1150,306,46305.0,2152.0,95,14,21.517193308550187,1,21.51719330855019,2059.4
1151,306,41742.0,2166.0,95,15,19.27146814404432,1,19.27146814404432,2059.4
1152,308,605928.0,2083.0,96,3,290.8919827172348,1,290.8919827172348,2078.7
1153,308,564000.0,2025.0,96,4,278.51851851851853,1,278.51851851851853,2078.7
1154,308,439671.0,2083.0,96,5,211.0758521363418,1,211.07585213634175,2078.7
1155,308,377559.0,2081.0,96,6,181.43152330610283,1,181.43152330610286,2078.7
1156,308,255690.0,2027.0,96,7,126.14208189442526,1,126.14208189442525,2078.7
1157,308,227007.0,2111.0,96,8,107.53529133112268,1,107.53529133112266,2078.7
1158,308,205122.0,2115.0,96,9,96.98439716312056,1,96.98439716312056,2078.7
1159,308,192609.0,2118.0,96,10,90.93909348441929,1,90.93909348441927,2078.7
1160,308,165354.0,2081.0,96,11,79.4589139836617,1,79.45891398366172,2078.7
1161,308,144978.0,2063.0,96,12,70.27532719340766,1,70.27532719340768,2078.7
1162,308,132039.0,2171.0,96,13,60.81943804698297,1,60.819438046982974,2078.7
1163,308,117216.0,2159.0,96,14,54.29180176007411,1,54.29180176007411,2078.7
1164,310,680868.0,2003.0,97,3,339.92411382925616,1,339.92411382925616,2076.8
1165,310,710220.0,2021.0,97,4,351.4200890648194,1,351.4200890648194,2076.8
1166,310,484281.0,2162.0,97,5,223.99676225716925,1,223.9967622571692,2076.8
1167,310,366825.0,2092.0,97,6,175.34655831739963,1,175.3465583173996,2076.8
1168,310,219213.0,1994.0,97,7,109.93630892678034,1,109.93630892678031,2076.8
1169,310,174687.0,2101.0,97,8,83.14469300333175,1,83.14469300333175,2076.8
1170,310,146877.0,2074.0,97,9,70.81822565091609,1,70.81822565091609,2076.8
1171,310,130086.0,2180.0,97,10,59.67247706422018,1,59.67247706422018,2076.8
1172,310,109026.0,2081.0,97,11,52.39115809706872,1,52.39115809706871,2076.8
1173,310,97644.0,2060.0,97,12,47.4,1,47.39999999999999,2076.8
1174,310,91299.0,2175.0,97,13,41.976551724137934,1,41.976551724137934,2076.8
1175,310,76611.0,2154.0,97,14,35.56685236768802,1,35.56685236768803,2076.8
1176,314,162771.0,845.0,98,17,192.6284023668639,0,464.0233526754882,1864.7777777777778
1177,314,547299.0,1315.0,98,18,416.19695817490486,1,416.19695817490486,1864.7777777777778
1178,314,705798.0,1916.0,98,19,368.3705636743216,1,368.3705636743216,1864.7777777777778
1179,314,531081.0,2132.0,98,20,249.0999061913696,1,249.0999061913697,1864.7777777777778
1180,314,413523.0,1517.0,98,21,272.5926170072512,1,272.5926170072512,1864.7777777777778
1181,314,391191.0,2136.0,98,22,183.14185393258427,1,183.14185393258427,1864.7777777777778
1182,314,322092.0,1607.0,98,23,200.43061605476043,1,200.43061605476043,1864.7777777777778
1183,314,286314.0,2041.0,98,24,140.28123468887802,1,140.28123468887804,1864.7777777777778
1184,314,254136.0,2173.0,98,25,116.95167970547631,1,116.95167970547631,1864.7777777777778
1185,314,201483.0,1946.0,98,26,103.53699897225077,1,103.53699897225077,1864.7777777777778
1186,314,191448.0,2137.0,98,27,89.58727187646231,1,89.58727187646228,1864.7777777777778
1187,314,226101.0,1427.0,98,28,158.4449894884373,1,158.4449894884373,1864.7777777777778
1188,316,567729.0,2030.0,99,3,279.6694581280788,1,279.6694581280788,1866.4
1189,316,307500.0,1711.0,99,4,179.71946230274688,1,179.71946230274688,1866.4
1190,316,183279.0,1325.0,99,5,138.3237735849057,1,138.3237735849057,1866.4
1191,316,89439.0,1952.0,99,6,45.819159836065566,1,45.81915983606558,1866.4
1192,316,57723.0,2062.0,99,7,27.993695441319108,1,27.993695441319105,1866.4
1193,316,40806.0,2040.0,99,8,20.00294117647059,1,20.002941176470586,1866.4
1194,316,29130.0,1395.0,99,9,20.881720430107528,1,20.881720430107528,1866.4
1195,316,148821.0,2101.0,99,10,70.8334126606378,1,70.8334126606378,1866.4
1196,316,35349.0,2049.0,99,11,17.251830161054173,1,17.251830161054162,1866.4
1197,316,29004.0,1999.0,99,12,14.509254627313654,1,14.509254627313652,1866.4
1198,316,34932.0,2151.0,99,13,16.23988842398884,1,16.23988842398884,1866.4
1199,316,30603.0,2129.0,99,14,14.374354156881163,1,14.37435415688116,1866.4
1200,318,995262.0,1665.0,100,26,597.754954954955,0,277.02225028926915,2031.5555555555557
1201,318,553326.0,2209.0,100,27,250.48709823449525,1,250.48709823449525,2031.5555555555557
1202,318,466044.0,2081.0,100,28,223.9519461797213,1,223.9519461797213,2031.5555555555557
1203,318,355014.0,2133.0,100,29,166.43881856540085,1,166.43881856540085,2031.5555555555557
1204,318,286881.0,2088.0,100,30,137.39511494252875,1,137.39511494252875,2031.5555555555557
1205,318,297273.0,1921.0,100,31,154.74908901613742,1,154.74908901613742,2031.5555555555557
1206,318,194331.0,2185.0,100,32,88.93867276887873,1,88.93867276887875,2031.5555555555557
1207,318,163893.0,2161.0,100,33,75.84127718648773,1,75.84127718648772,2031.5555555555557
1208,318,210366.0,1841.0,100,34,114.26724606192286,1,114.26724606192286,2031.5555555555557
1209,318,146289.0,482.0,100,35,303.50414937759336,0,120.89916409005585,2031.5555555555557
1210,318,166173.0,1303.0,100,36,127.5310821181888,1,127.5310821181888,2031.5555555555557
1211,318,230469.0,1533.0,100,37,150.3385518590998,1,150.3385518590998,2031.5555555555557
1212,320,542148.0,2032.0,101,6,266.8051181102362,1,266.8051181102362,2020.6
1213,320,642087.0,2040.0,101,7,314.7485294117647,1,314.7485294117647,2020.6
1214,320,592020.0,1972.0,101,8,300.2129817444219,1,300.2129817444219,2020.6
1215,320,485889.0,2091.0,101,9,232.3715925394548,1,232.3715925394548,2020.6
1216,320,347094.0,2146.0,101,10,161.739981360671,1,161.73998136067098,2020.6
1217,320,264747.0,2087.0,101,11,126.8552946813608,1,126.85529468136082,2020.6
1218,320,194013.0,1405.0,101,12,138.08754448398577,1,138.08754448398577,2020.6
1219,320,103314.0,2159.0,101,13,47.85270958777212,1,47.852709587772104,2020.6
1220,320,119061.0,2131.0,101,14,55.87095260441106,1,55.87095260441106,2020.6
1221,320,117657.0,2143.0,101,15,54.90293980401306,1,54.90293980401306,2020.6
1222,320,103683.0,2145.0,101,16,48.33706293706294,1,48.33706293706294,2020.6
1223,320,92970.0,2186.0,101,17,42.52973467520586,1,42.52973467520586,2020.6
1224,322,362637.0,1931.0,102,6,187.79751424132573,1,187.79751424132573,2050.3
1225,322,514146.0,1906.0,102,7,269.7513116474292,1,269.7513116474292,2050.3
1226,322,426357.0,1992.0,102,8,214.03463855421685,1,214.03463855421688,2050.3
1227,322,292689.0,2136.0,102,9,137.02668539325842,1,137.0266853932584,2050.3
1228,322,190647.0,2143.0,102,10,88.96266915538963,1,88.96266915538963,2050.3
1229,322,129825.0,2072.0,102,11,62.65685328185329,1,62.65685328185327,2050.3
1230,322,103200.0,2029.0,102,12,50.86249383932972,1,50.86249383932973,2050.3
1231,322,62307.0,2059.0,102,13,30.260806216610003,1,30.26080621661001,2050.3
1232,322,70257.0,2104.0,102,14,33.392110266159705,1,33.392110266159705,2050.3
1233,322,66981.0,2131.0,102,15,31.431722196152037,1,31.431722196152037,2050.3
1234,322,59115.0,2052.0,102,16,28.808479532163744,1,28.808479532163744,2050.3
1235,322,56046.0,2178.0,102,17,25.732782369146005,1,25.732782369146012,2050.3
1236,324,347142.0,1636.0,103,6,212.18948655256725,1,212.18948655256725,1986.9
1237,324,519924.0,1908.0,103,7,272.496855345912,1,272.496855345912,1986.9
1238,324,446298.0,1974.0,103,8,226.08814589665653,1,226.0881458966565,1986.9
1239,324,329853.0,1971.0,103,9,167.35312024353118,1,167.35312024353115,1986.9
1240,324,219795.0,2143.0,103,10,102.56416238917406,1,102.56416238917404,1986.9
1241,324,134601.0,1957.0,103,11,68.77925396014308,1,68.77925396014308,1986.9
1242,324,122490.0,2085.0,103,12,58.74820143884892,1,58.74820143884892,1986.9
1243,324,74544.0,2038.0,103,13,36.57703631010795,1,36.577036310107964,1986.9
1244,324,54603.0,1994.0,103,14,27.383650952858574,1,27.383650952858574,1986.9
1245,324,60975.0,2163.0,103,15,28.19001386962552,1,28.19001386962552,1986.9
1246,324,50577.0,2062.0,103,16,24.528128031037827,1,24.528128031037827,1986.9
1247,324,59406.0,2128.0,103,17,27.91635338345864,1,27.91635338345864,1986.9
1248,326,368214.0,1719.0,104,6,214.20244328097732,1,214.20244328097732,2021.1
1249,326,676398.0,1900.0,104,7,355.9989473684211,1,355.9989473684211,2021.1
1250,326,484749.0,1959.0,104,8,247.4471669218989,1,247.4471669218989,2021.1
1251,326,392271.0,2101.0,104,9,186.7068062827225,1,186.70680628272248,2021.1
1252,326,230958.0,2145.0,104,10,107.67272727272729,1,107.67272727272729,2021.1
1253,326,245751.0,1991.0,104,11,123.43093922651934,1,123.43093922651934,2021.1
1254,326,246483.0,2084.0,104,12,118.27399232245682,1,118.27399232245682,2021.1
1255,326,163950.0,2068.0,104,13,79.27949709864603,1,79.27949709864606,2021.1
1256,326,79329.0,2072.0,104,14,38.286196911196896,1,38.286196911196896,2021.1
1257,326,76218.0,2172.0,104,15,35.091160220994475,1,35.091160220994475,2021.1
1258,326,66231.0,2080.0,104,16,31.84182692307693,1,31.84182692307693,2021.1
1259,326,81495.0,2135.0,104,17,38.17096018735364,1,38.17096018735364,2021.1
1260,338,493413.0,2001.0,105,4,246.58320839580207,1,246.58320839580207,2127.5
1261,338,337635.0,2056.0,105,5,164.2193579766537,1,164.2193579766537,2127.5
1262,338,241071.0,2141.0,105,6,112.59738439981315,1,112.59738439981314,2127.5
1263,338,198633.0,2179.0,105,7,91.15787058283615,1,91.15787058283613,2127.5
1264,338,180990.0,1984.0,105,8,91.22479838709677,1,91.22479838709677,2127.5
1265,338,148857.0,2199.0,105,9,67.69304229195089,1,67.69304229195089,2127.5
1266,338,132720.0,2143.0,105,10,61.9318712085861,1,61.9318712085861,2127.5
1267,338,115611.0,2173.0,105,11,53.20340543028071,1,53.20340543028071,2127.5
1268,338,116151.0,2207.0,105,12,52.62845491617581,1,52.62845491617581,2127.5
1269,338,108750.0,2192.0,105,13,49.61222627737226,1,49.61222627737226,2127.5
1270,338,100881.0,2170.0,105,14,46.4889400921659,1,46.48894009216589,2127.5
1271,338,88674.0,2183.0,105,15,40.62024736601008,1,40.62024736601008,2127.5
